file_id,sha256,n_samples,bytes,feature_version,cached,seconds
train36.csv,f98f13c482f7416f457ff48f651e54451888e1263739637376aa70c523c8de83,581120,6330201,shm-rainflow-v1,True,0.03318525000941008
train37.csv,72d094df2df88fcb88cd0fdd23431adfcb0a8c1461b048a4047567c6707df2f0,581120,6263319,shm-rainflow-v1,True,0.036009165982250124
train38.csv,276860a76875f6bbba85016605d49fed4f3f3df62d7f4e84f0bc5f505a6c5152,581120,6585285,shm-rainflow-v1,True,0.038731500040739775
train39.csv,fc86fe60026e255053e7d331440436c95e734489a098c121548a7a8222b56470,581120,6602577,shm-rainflow-v1,True,0.03913383302278817
train40.csv,d9cd2b0c67f9c92fc8f8624551320e5581515fa0ae5887bd4ceb1ef30ec9dc05,581120,6426353,shm-rainflow-v1,True,0.05225075001362711
train41.csv,25d6d0927d9fe3eec6f9a8613bfa3c41e2569ca24c78076836ce281598176611,581120,6549631,shm-rainflow-v1,True,0.03672683297190815
train42.csv,0096da2a287b845b0ded1a084b5f06cc176fb8061ed1d601ad178f0fc5577b76,581120,6501737,shm-rainflow-v1,True,0.04228287498699501
train43.csv,921a4d6bd2bb481f65300a5688e3c47861973eabecd356665ccd5cf208f92c39,581120,6599745,shm-rainflow-v1,True,0.0353661670233123
train44.csv,b44e3f6968db5a238be28f1877a7069132b8d7adefe44ec5a46eeb8a5b5d847c,581120,6609517,shm-rainflow-v1,True,0.03609129198594019
train45.csv,cb5c57f481c468ab2ee1b9ddbba15e6e91a09a0661302af5c20b034e5a11be51,581120,6635900,shm-rainflow-v1,True,0.03874745802022517
train46.csv,90be825cc88b8b59aa8a165abb56a5e89d550c0c00d7c4351795cf649b903713,581120,6665187,shm-rainflow-v1,True,0.04100691602798179
train47.csv,25695bb2ff65ef08d2c86e28fcebea5ff77748222873a2d433129b1cd147abbc,581120,6742289,shm-rainflow-v1,True,0.03626383398659527
train48.csv,0db9b4f41ea4d12531b521fa8f489f39203018124937095c0b22e6dbefbd016c,581120,6683280,shm-rainflow-v1,True,0.042125332984142005
train49.csv,b6c346103d440b549b723b943cebe3850578314fac917415e2ba6bee24ce0c3f,581120,6391773,shm-rainflow-v1,True,0.033774708048440516
train50.csv,9467665ca4d1277600cdc89876b1e18ec511893e741b6a2a0fa5f2b556abf23e,581120,6297785,shm-rainflow-v1,True,0.03821129095740616
train51.csv,c2e6b4eebb03bc11988f4fd0c9b14b49a783fd396f59db7607a3ce707ab9f5fd,581120,6395470,shm-rainflow-v1,True,0.03595695801777765
train52.csv,5c2115b7e099a107ae1fb4e188560ee0f9ee6d540ed9f12f449c1d6ab251440c,581120,6678071,shm-rainflow-v1,True,0.039458583982195705
train53.csv,bd0ab24b60803f3fa9aac4ca9874dbe8dc3e61a138585bdeb8fccec64b9a402c,581120,6415944,shm-rainflow-v1,True,0.03513987496262416
train54.csv,d5db06f20e6dfc5ebf1391799fa59725dbd32b2c06ada5436f4c1351e67202e6,581120,6640040,shm-rainflow-v1,True,0.03544675000011921
train55.csv,77b15d887456fa2f672aa5310aff41899ae3f83754317a8a07e0818fe015d6ef,581120,6779367,shm-rainflow-v1,True,0.03787404199829325
train56.csv,4522fb2810a4a07ff9f41bd3747a35998bac420aa03ee9189173bb76211e2dc2,581120,6492549,shm-rainflow-v1,True,0.03515449998667464
train57.csv,85f2f32f0a0761906eb936ed72bae30c73296f10d997b723efa17efccb3fe8d0,581120,6632543,shm-rainflow-v1,True,0.037506000022403896
train58.csv,32133702c9246f52c033266a652dca3377de6413b47745d9fdc946119ccf7097,581120,6829844,shm-rainflow-v1,True,0.04008224996505305
train59.csv,7ec652b89c2be96f1d6cc752c135162f7c3a09d6a07c11805e73b941a1009331,581120,6682169,shm-rainflow-v1,True,0.037965041992720217
train60.csv,e37275d2b279e996d19b39756c9ea42f8652c6fb933cb3d671de95de04475179,581120,6614853,shm-rainflow-v1,True,0.03698337497189641
train61.csv,163e4f4ae238b3bc6a7f1eb2b53b8db1160023851ce1c9324361d88094c2c6b0,581120,6614134,shm-rainflow-v1,True,0.038407874992117286
train62.csv,db8ce4f817e9245f2ca5bb99aec2032014278a4843e8e78629953a9695faabe2,581120,6854270,shm-rainflow-v1,True,0.04005458304891363
train63.csv,47e221737819c875255b9879183f400e00a508883a032820aabe6f46026e8d94,581120,6364239,shm-rainflow-v1,True,0.03622254100628197
train64.csv,8a57977c300012f93cdcca1bcee7daa315ce22753f772fb065f6e65d7c4d258e,581120,6329238,shm-rainflow-v1,True,0.0364969169604592
