file_id,s0_0_rms_mean,s0_0_rms_max,s0_0_crest_mean,s0_0_crest_max,s0_0_kurtosis_mean,s0_0_kurtosis_max,s0_0_band_0_mean,s0_0_band_0_max,s0_0_band_1_mean,s0_0_band_1_max,s0_0_band_2_mean,s0_0_band_2_max,s0_0_band_3_mean,s0_0_band_3_max,s0_0_band_4_mean,s0_0_band_4_max,s0_1_rms_mean,s0_1_rms_max,s0_1_crest_mean,s0_1_crest_max,s0_1_kurtosis_mean,s0_1_kurtosis_max,s0_1_band_0_mean,s0_1_band_0_max,s0_1_band_1_mean,s0_1_band_1_max,s0_1_band_2_mean,s0_1_band_2_max,s0_1_band_3_mean,s0_1_band_3_max,s0_1_band_4_mean,s0_1_band_4_max,s0_speed,s1_0_rms_mean,s1_0_rms_max,s1_0_crest_mean,s1_0_crest_max,s1_0_kurtosis_mean,s1_0_kurtosis_max,s1_0_band_0_mean,s1_0_band_0_max,s1_0_band_1_mean,s1_0_band_1_max,s1_0_band_2_mean,s1_0_band_2_max,s1_0_band_3_mean,s1_0_band_3_max,s1_0_band_4_mean,s1_0_band_4_max,s1_1_rms_mean,s1_1_rms_max,s1_1_crest_mean,s1_1_crest_max,s1_1_kurtosis_mean,s1_1_kurtosis_max,s1_1_band_0_mean,s1_1_band_0_max,s1_1_band_1_mean,s1_1_band_1_max,s1_1_band_2_mean,s1_1_band_2_max,s1_1_band_3_mean,s1_1_band_3_max,s1_1_band_4_mean,s1_1_band_4_max,s1_speed
Train1.csv,0.18095298709872332,0.3840411962027764,3.8429453867914445,7.438583509892086,4.033172337577561,22.235118830297335,8.659841542998772e-06,4.320309557263317e-05,1.848918230493177e-05,0.00016445290279951604,0.00042873771111594466,0.0022142110689864418,0.010066116386095728,0.07339801705328206,0.004537739822662987,0.0194718767977939,1.159310416607182,3.0295698484385523,6.358954228428546,21.532343826308367,40.72274790913342,227.96296057229074,0.059249064687271834,0.4049942490714111,0.023596913798543135,0.13658136853459815,0.01652174277888304,0.09742490578640807,0.010351470733286653,0.06666918115883357,0.02709873396636673,0.1939946752930317,1.7505652397503124,0.16298674798024687,0.31079319715670684,3.95721168139281,6.554589448476281,3.9013839086997635,10.172931711320091,1.02993016335059e-05,5.077390115543213e-05,2.3284230157466185e-05,0.00023122983190717404,0.0004547863330347222,0.0016212671179933569,0.008796655356076204,0.05038312853976518,0.003951255360876306,0.015052303333829752,1.2695629835008169,2.566770905087704,6.308552681046226,22.685834357045703,47.11273974525626,274.94362483344304,0.0788022908903675,0.3680611202494011,0.031617941714709774,0.11435752240571093,0.020289441615305145,0.0836078842775819,0.012762802688910974,0.048124889367220904,0.03325053443425795,0.12946762070049558,1.7505652397503124
Train10.csv,0.23154708355903172,0.4856724129487204,4.511689628846933,10.436137961939025,6.03646796540867,37.70808842390326,0.0006955336010174497,0.004131558502105874,0.014316873487450919,0.06409713399032493,0.013254851348783146,0.08148966924455613,0.002565836825215931,0.01193756817297174,0.00368424035487049,0.0245972372956092,1.281947751498946,2.9998475423459365,5.904743029870234,18.989697003082647,33.09694659520021,194.6739672377465,0.013757413662537315,0.08264452982042804,0.011001269325593182,0.04615353605831752,0.4932312047747613,2.344068545762086,0.25524019334334286,1.2480270846387012,0.20276962667865853,1.1782657229576006,8.57480261504814,0.22357225289967897,0.3810057138855571,4.412466325463899,8.357758822514128,4.560288114360802,19.491300315147882,0.0007491408351929074,0.00401216021067994,0.014338251989810851,0.04965401132953902,0.011263198804420924,0.04834786300478297,0.002132852087134957,0.010693096501361058,0.004109920056437868,0.027359140246402697,1.393873911681862,2.533675882759111,5.218747283536709,11.078020986451172,47.10773186403611,528.312311992063,0.015827511578105795,0.049229408967391246,0.013114709609638354,0.03391707809649647,0.5483587369026781,1.6138525088109772,0.29824982315724724,0.9501895261759618,0.21664495848011406,0.6875397661781064,8.57480261504814
Train100.csv,0.546128016052186,1.6026605424045275,6.035776664348019,10.862357048265343,8.280447830265405,22.37775002581593,0.15120559698712518,1.055383305370187,0.18694858562695743,1.4025951803648842,0.03414256174352007,0.27054695146068414,0.02588679389034263,0.13766676408659714,0.02889557068624531,0.1628815776112849,1.3854892886969163,3.6083308790435695,5.176155831422818,12.995990559094999,18.119228568008165,96.13540993473515,0.032332013410965796,0.20481342692219975,0.43381062142958193,1.588924273722536,0.03491194358664283,0.20258621908766017,0.3862179915304767,1.541129668526835,0.09968870418740902,0.4238322997894766,12.906709818498067,0.49949333341065116,1.6203989033482744,6.1724327523088816,11.319774941211318,8.846244321742684,33.66253907593065,0.1394204938718111,1.2815178938644165,0.12121752719396675,0.7679745043581687,0.023920945081062538,0.21468981713312751,0.021600185277894327,0.16603589179059386,0.02783255202931135,0.15336201404594155,1.4550449353526478,2.9153027720314095,5.063316137972553,10.664309991361412,24.536422172066306,227.74573488939654,0.027400942677333485,0.17916787189325256,0.4883185746314025,1.2536803855252052,0.035372405850172185,0.1822646273347891,0.4266044374397655,1.1056579238164144,0.0975196380355842,0.3320782481225298,12.906709818498067
Train101.csv,0.19823813956287106,0.4913748587086779,5.651106381873127,11.1876952693247,10.881417038528886,32.552017381001264,0.00022614743147042447,0.0025849217873854537,0.0027961730458714376,0.0235395558163466,0.022844850931359795,0.2671539501474511,0.008243738644554134,0.053613834100349256,0.0030676872722967237,0.024011027221410984,1.262422292586868,3.1045523820953,6.0624194634336295,12.688394795622145,34.9314983004727,196.53796357502515,0.029507993436185577,0.17347528296750628,0.00893488874064724,0.044083605398932156,0.009808860820693772,0.0610943581649379,0.40157877079027815,2.434961405290258,0.009661572209502057,0.05212560524055757,3.9758600360430827,0.18868713117096086,0.5596625366905823,5.592198671962404,16.296965809828695,10.539449456139813,91.9260372056441,0.00027466197074712184,0.0031796078445980058,0.0018885949026340074,0.012540717874355328,0.02274968187535057,0.33345572469441953,0.009326373706927309,0.03613138986675092,0.0019114645122851174,0.020691568762013626,1.4023490343618643,2.6150355758489896,6.051244413794254,16.819009028292985,35.06612490529655,214.28211098867624,0.04896557354039338,0.1996069676390532,0.016759682911716204,0.05963716062612216,0.01707783706310556,0.05938819015897748,0.5271487383443678,1.8166490038523688,0.021232160583629693,0.10869353662419133,3.9758600360430827
Train102.csv,0.2275062085728955,0.38199374164952093,4.30940182652853,10.465003083326277,4.790144768998781,38.22621407812418,0.0025449449809694896,0.02841813192849398,0.014076405790491959,0.06407681277300843,0.003405664882611916,0.03464312768019307,0.024279134719553504,0.14688422413767385,0.005082224455325551,0.023881917572518164,1.3415861483181089,2.8525674721237855,5.021975014426518,7.846020066731357,26.465838264405644,151.64474897347972,0.01482031788746887,0.06574125500855744,0.49355470331611684,1.9960263721677072,0.06525734964268912,0.2529503223363657,0.4750061839305417,2.072662097771565,0.07288316182501667,0.3113834871757617,11.77922712170973,0.22049256187398442,0.37791772079250663,4.517561656427038,11.902981370033489,5.141668871264637,39.57287825453497,0.0024988446913673567,0.012262576571506648,0.018975597713787228,0.0654127042704208,0.002546675932925825,0.012584479735736585,0.019352641352826477,0.1246218094115778,0.005083931320762965,0.039044400730798526,1.4499606478278348,2.6858279271879675,5.229716208722599,15.101609981015724,28.722374973309876,139.77939002800395,0.019490836294557418,0.0608283152247909,0.5325509757367815,1.395815438094441,0.07914585542072552,0.23041216005753223,0.5079786305499379,1.3237099366173695,0.07923024531289895,0.24552089549843945,11.77922712170973
Train103.csv,0.6134948824009985,1.4699256027137917,5.9486494431712496,10.743308845059232,7.014284648958693,26.901781160235366,0.14945569055764227,1.2712022468614919,0.11752222325710106,0.7816524369506479,0.04601750721753617,0.2558978211123532,0.07500339093495853,0.34728813766461475,0.0753179327596541,0.2807028183296642,1.2241017051737344,3.4261241336723853,5.733558778151984,10.2247395352259,22.43284015574422,87.78230408170002,0.019205756815983473,0.10285600001503784,0.365473931080593,2.4726784858465605,0.1967586507436949,1.1352167589810598,0.21347254813142774,1.4732741744609807,0.029521219566914378,0.12378325661208021,17.2979582165158,0.6976041859352211,1.526677237447883,5.3613322287452,10.82221230927813,5.855541253843594,22.53118862157906,0.27520155567557403,2.033085874035789,0.13028238595794284,0.42629149092154117,0.02899673351021676,0.11325793396271497,0.0669991007084964,0.23520573358067245,0.05526753208172769,0.1588672434632048,1.5762667140657087,4.6052699381825,5.147365818024795,8.959503858465508,20.71416090315049,118.93460659578238,0.1040911274355441,1.3052066708577064,0.48614487875799806,2.197412451551555,0.273307228528117,1.2919595684236258,0.2797344146645329,1.3893552635340012,0.06146205571806298,0.5579773575794844,17.2979582165158
Train104.csv,0.6699612947231613,1.4115163737207799,5.688361809037162,13.17973898857314,7.5373077773978165,27.235329872103843,0.08989723305603135,0.4425014306349138,0.2518997348632049,1.026347909344881,0.06679283438167342,0.6547904471809295,0.061464011497485836,0.3977348450375594,0.03990703889182137,0.150948757731022,1.3199255993059953,2.8551926068375386,6.582974611806522,13.73820103478348,22.387987103912128,77.23362424621608,0.03757309399395191,0.1284816757931801,0.34541540517897407,2.0102231151306436,0.04915484706083556,0.2505256741389336,0.3287182216510428,1.7309854960374316,0.0876503712704788,0.34100701764378016,14.093533709854212,0.8526915582341862,2.199110824619935,5.391913706274802,9.114179619259083,5.808534302149569,16.70804018191714,0.0775950232074879,0.4942806770515953,0.5494785530839261,4.079992365918388,0.1424971367735547,0.5828993910284682,0.08379200148454866,0.2736996161997752,0.049473977473713036,0.21326780981527638,1.515193626408919,3.324213521036592,6.629379116102873,13.022415094128835,21.965678717644224,101.10258266305085,0.047064511541876256,0.3078796687662741,0.41874758848132343,1.0826399921314236,0.09408876490486809,0.8233018777246677,0.41332194819857393,1.5276889434053484,0.11102381723055196,0.6341982780563884,14.093533709854212
Train105.csv,0.14442055138131665,0.3123588481648849,3.9993614599283,7.669600428449654,5.372798882660694,15.274955078177,0.0,0.0,0.0,0.0,1.0218232839322056e-05,2.7953045045924535e-05,1.9285498064368993e-05,6.759962742768353e-05,4.9398008795565246e-05,0.00019885473867910643,1.3678392552669865,2.7562209499757215,5.377955760398738,8.050378352105104,18.2303309973724,84.39531564644781,0.0,0.0,0.0,0.0,0.08982910303456326,0.33570882054895523,0.03458683757226999,0.1618226297956252,0.01246862208277832,0.04770840359092972,0.3857177646907468,0.14017583711063164,0.42167116468402743,4.0939012060434,6.641533720882562,5.098294182876273,15.390697225511374,0.0,0.0,0.0,0.0,1.2867877793645622e-05,3.187306933766392e-05,2.3808313082157096e-05,8.022775316227762e-05,5.8275782038604346e-05,0.00025536662974325996,1.5347348815552784,2.78646184112946,5.125339207021648,8.827913404948982,15.984437082306288,28.838353239590205,0.0,0.0,0.0,0.0,0.1288330053076814,0.37487952696861965,0.04608830165409082,0.17496939980063947,0.017539137594842748,0.049955713527308036,0.3857177646907468
Train106.csv,0.5298765475213448,1.5602028841203757,6.003237939180502,11.525014636479709,7.791843337109208,20.555057162761152,0.1407823839589608,1.6150810230333603,0.14609858861653224,0.6692853994675917,0.04113631181119197,0.2750940198162765,0.025501369499804246,0.12084111166189995,0.03184376707634834,0.1516582219339772,1.436362246720635,3.5364114798511928,6.14564213636881,20.44222381013575,26.88671085242947,114.93356144687056,0.023808374424197372,0.10221103564538918,0.4941696909902348,1.8414130540546225,0.03555873686772889,0.18822223557549841,0.468328623044886,1.8920322273973906,0.10643100908909303,0.3625860677956451,12.84736862393026,0.5369923192109798,1.3833810047137567,5.996067334044126,12.565482366949727,8.539947742114506,41.56344194277555,0.1058767506300729,0.614344223000525,0.1862224159477232,1.1559717187516974,0.03536991252641555,0.239376198292806,0.024335969097142623,0.09155364354190837,0.03067189646107004,0.14622037095392815,1.5997222149545616,3.1340542684323904,5.740624674170132,12.875705224914336,21.364538689801947,60.911926364635065,0.029738242118834107,0.16949888524906967,0.5849628268366531,1.8388633504684568,0.0410644077749263,0.27354652759997944,0.5512615707683228,1.8534786660823934,0.11965106179063599,0.3666586228921617,12.84736862393026
Train107.csv,0.42744379204786204,1.138377693085958,6.984333188789435,11.625692287301232,12.873137393127092,32.407699531098665,0.011333973500952992,0.09519305303560432,0.12115856763742301,0.6262778515677301,0.06149802101851,0.2738742272978752,0.009216602798261624,0.04848660654090351,0.01307612841397226,0.06639390094967178,1.3311762764793384,2.2970769170642322,6.0183134431635645,13.172132103573103,21.74136069799634,84.82044995447744,0.020256854035952405,0.12279913297495265,0.02255794250129551,0.08340148843235161,0.44062113922251045,1.2417395527604644,0.3006637168594963,0.8274120632340033,0.1369334391090706,0.3675169153010402,9.761626506404285,0.4148616237698779,0.971043317962947,6.73466370230763,11.082628070319979,11.499191226584161,34.99095015274723,0.0059321392932760834,0.02362725358613011,0.13351440551595567,0.6910686700534378,0.0466619020635478,0.1861188809339374,0.006491229650622062,0.029905879770985293,0.011241654568796059,0.03337238869267512,1.4554695229939911,2.3465681744073934,5.9092426140556595,12.483468112263456,21.739816800380027,80.07788857888747,0.022702960343577445,0.07644742270717642,0.027485802380666564,0.09012521252971371,0.4408583430187404,1.168219933436354,0.3414655442428157,0.9958137703971182,0.133890962082736,0.37014591763580956,9.761626506404285
